"2262","1"
"2266","171"
"2277","2"
"2278","12"
"2279","2"
"2281","2"
"2283","5"
"2285","63"
"2287","1"
"2291","31"
"2292","2"
"2295","33"
"2296","4"
"2298","2"
"2300","31"
"2303","26"
"2305","77"
"2306","4"
"2310","10"
"2311","69"
"2314","113"
"3038","3"
"3041","52"
"3042","20"
"3045","8"
"3046","18"
"3047","32"
"3051","1"
"3052","42"
"3056","2"
"3057","79"
"3058","2"
"3059","132"
"3066","3"
"3070","123"
"3071","80"
"3072","5"
"3077","4"
"3079","41"
"3080","2"
"3081","39"
"3082","5"
"3083","85"
"3088","12"
"3090","78"
"3094","45"
"3798","91"
"3802","43"
"3804","2"
"3808","21"
"3813","4"
"3815","74"
"3816","8"
"3818","48"
"3819","15"
"3823","4"
"3825","7"
"3827","52"
"3831","37"
"3834","9"
"3837","72"
"3838","33"
"3839","23"
"3841","183"
"3842","1"
"3844","10"
"3850","9"
"3852","10"
"4584","27"
"4586","2"
"4588","2"
"4592","70"
"4593","7"
"4594","82"
"4595","1"
"4598","22"
"4602","31"
"4603","8"
"4604","17"
"4605","28"
"4606","8"
"4608","9"
"4611","11"
"4613","35"
"4616","5"
"4617","8"
"4618","52"
"4619","59"
"4621","13"
"4623","17"
"4625","6"
"4633","14"
"4634","9"
"4635","19"
"4636","22"
"4638","12"
"4640","11"
"5372","80"
"5375","21"
"5378","2"
"5381","74"
"5383","6"
"5384","54"
"5387","1"
"5390","7"
"5391","6"
"5393","15"
"5394","77"
"5401","13"
"5402","14"
"5403","31"
"5407","16"
"5408","39"
"5409","20"
"5410","17"
"5413","8"
"5414","5"
"5415","9"
"5418","35"
"5419","29"
"5421","16"
"5422","5"
"5425","4"
"5427","24"
"5428","30"
"6155","116"
"6156","13"
"6162","4"
"6164","12"
"6167","6"
"6168","3"
"6169","4"
"6170","71"
"6172","10"
"6173","3"
"6175","22"
"6177","41"
"6178","14"
"6179","14"
"6180","107"
"6183","57"
"6188","43"
"6189","7"
"6190","11"
"6191","1"
"6192","56"
"6198","10"
"6201","28"
"6209","67"
"6210","51"
"6211","96"
"6213","25"
"6214","22"
"6933","21"
"6934","57"
"6935","14"
"6936","7"
"6937","49"
"6938","53"
"6939","7"
"6941","40"
"6945","77"
"6946","100"
"6948","8"
"6950","6"
"6952","27"
"6953","10"
"6956","6"
"6957","58"
"6958","155"
"6965","1"
"6975","2"
"6978","6"
"6980","1"
"6981","40"
"6983","244"
"6985","12"
"6987","9"
"6988","15"
"6989","2"
"7695","54"
"7698","22"
"7699","17"
"7703","24"
"7713","13"
"7722","2"
"7724","81"
"7726","1"
"7729","26"
"7730","15"
"7731","2"
"7732","156"
"7733","42"
"7735","12"
"7740","37"
"7744","13"
"7745","3"
"7748","76"
"7750","17"
"8469","7"
"8471","91"
"8475","13"
"8476","45"
"8481","13"
"8482","20"
"8485","2"
"8487","58"
"8491","49"
"8493","17"
"8498","5"
"8499","9"
"8500","63"
"8501","4"
"8504","35"
"8506","2"
"8507","15"
"8508","14"
"8510","53"
"8512","28"
"8513","55"
"8514","10"
"8515","18"
"8516","29"
"8517","2"
"8519","4"
"8523","8"
"8524","21"
"8526","1"
"9244","35"
"9245","46"
"9249","12"
"9258","1"
"9259","22"
"9261","3"
"9263","18"
"9264","14"
"9265","7"
"9266","3"
"9267","2"
"9269","2"
"9270","1"
"9275","19"
"9282","34"
"9285","8"
"9288","3"
"9297","4"
"10033","2"
"10035","29"
"10036","13"
"10038","7"
"10040","28"
"10042","26"
"10053","11"
"10055","11"
"10063","11"
"10065","54"
"10068","9"
"10076","15"
"10079","4"
"10082","4"
"10084","9"
"10085","11"
"10086","3"
"10088","2"
"10802","7"
"10804","8"
"10807","22"
"10808","8"
"10810","30"
"10811","3"
"10812","31"
"10817","24"
"10820","29"
"10822","78"
"10823","33"
"10824","34"
"10827","27"
"10835","17"
"10837","13"
"10844","2"
"10848","8"
"10849","1"
"10854","60"
"10857","34"
"10858","35"
"11585","23"
"11586","8"
"11587","12"
"11588","5"
"11589","32"
"11593","44"
"11596","2"
"11598","1"
"11599","2"
"11610","1"
"11617","5"
"11623","2"
"11624","7"
"11627","53"
"11631","5"
"11632","58"
"11634","1"
"11636","205"
"11637","89"
"11640","21"
"11641","1"
"11642","2"
"12328","10"
"12333","2"
"12334","14"
"12335","1"
"12338","10"
"12339","5"
"12341","14"
"12343","24"
"12346","12"
"12349","11"
"12350","5"
"12360","48"
"12364","10"
"12365","1"
"12368","17"
"12371","24"
"12374","47"
"12375","3"
"12381","7"
"12385","26"
"12387","48"
"13118","22"
"13130","4"
"13873","9"
"13875","7"
"13878","7"
"13898","9"
"13899","14"
"13900","13"
"13901","2"
"13902","39"
"13903","3"
"13906","6"
"13908","21"
"13909","7"
"13914","2"
"13920","2"
"13923","3"
"13928","3"
"14655","3"
"14661","44"
"14667","15"
"14671","9"
"14674","39"
"14676","20"
"14677","24"
"14678","85"
"14680","56"
"14682","1"
"14683","37"
"14686","2"
"14687","1"
"14688","6"
"14700","42"
"14701","28"
"14703","37"
"14704","125"
"14705","3"
"14706","15"
"14707","98"
"15421","2"
"15429","1"
"15430","298"
"15433","11"
"15434","20"
"15435","20"
"15442","172"
"15444","12"
"15459","23"
"15460","1"
"15461","1"
"15464","1"
"15465","1"
"15467","12"
"15468","5"
"15470","8"
"16187","32"
"16193","9"
"16194","3"
"16202","20"
"16203","3"
"16205","55"
"16212","14"
"16217","33"
"16219","8"
"16220","1"
"16224","19"
"16225","19"
"16229","5"
"16235","17"
"16948","3"
"16953","18"
"16955","22"
"16958","33"
"16961","22"
"16963","94"
"16973","47"
"16976","2"
"16980","26"
"16984","5"
"16987","122"
"16988","4"
"16990","18"
"16992","13"
"17001","22"
"17005","11"
"17721","105"
"17722","29"
"17723","11"
"17724","2"
"17725","98"
"17727","1"
"17731","20"
"17732","11"
"17736","8"
"17739","11"
"17740","77"
"17743","2"
"17744","5"
"17745","99"
"17760","1"
"17768","2"
"17772","22"
"18495","113"
"18497","15"
"18499","2"
"18507","2"
"18522","6"
"18529","43"
"18533","8"
"18534","6"
"18538","8"
"18540","2"
"18552","4"
"19278","4"
"19280","70"
"19282","19"
"19285","20"
"19286","4"
"19295","21"
"19312","8"
"19316","27"
"19328","2"
"20035","22"
"20037","3"
"20045","37"
"20046","3"
"20047","45"
"20048","4"
"20049","8"
"20050","81"
"20059","8"
"20076","248"
"20080","15"
"20801","3"
"20802","9"
"20806","4"
"20807","1"
"20809","9"
"20810","1"
"20815","1"
"20821","3"
"20823","7"
"20825","8"
"20832","14"
"20834","1"
"20851","10"
"20853","10"
"21587","26"
"21591","4"
"21592","2"
"21605","18"
"21606","6"
"21612","13"
"21613","10"
"21615","6"
"21616","6"
"21618","3"
"21627","46"
"21629","29"
"21630","2"
"21634","1"
"21639","4"
"21645","1"
"22368","7"
"22369","33"
"22370","20"
"22371","8"
"22373","11"
"22375","22"
"22378","1"
"22379","3"
"22381","46"
"22383","7"
"22393","1"
"22395","12"
"22397","3"
"22399","3"
"22401","10"
"22402","1"
"22403","24"
"22404","3"
"22406","1"
"22407","9"
"22414","1"
"22416","2"
"22421","3"
"22424","8"
"22425","1"
"22426","7"
"22427","1"
"23135","5"
"23139","43"
"23142","1"
"23147","1"
"23148","17"
"23149","14"
"23150","21"
"23155","22"
"23157","17"
"23159","10"
"23160","9"
"23161","17"
"23165","157"
"23166","5"
"23167","45"
"23171","12"
"23174","7"
"23176","7"
"23177","19"
"23178","7"
"23179","29"
"23180","5"
"23181","2"
"23183","4"
"23185","37"
"23186","10"
"23187","2"
"23188","3"
"23191","2"
"23193","39"
"23194","66"
"23910","1"
"23912","2"
"23913","2"
"23914","2"
"23916","3"
"23917","2"
"23936","38"
"23938","57"
"23939","39"
"23940","6"
"23943","6"
"23944","58"
"23945","21"
"23950","1"
"23952","5"
"23955","1"
"23959","8"
"23960","1"
"23961","37"
"23963","57"
"24688","3"
"24690","3"
"24695","9"
"24696","3"
"24697","5"
"24698","1"
"24700","5"
"24701","12"
"24702","19"
"24703","11"
"24708","4"
"24709","5"
"24710","1"
"24715","1"
"24716","80"
"24717","4"
"24718","2"
"24723","2"
"24725","4"
"24728","5"
"24730","1"
"24736","2"
"24745","23"
"24849","4"
"24850","1"
"24852","3"
"24853","1"
"24854","4"
"24857","1"
"24859","2"
"24863","6"
"24865","1"
"24866","1"
"24867","2"
"24868","3"
"24869","1"
"24871","4"
"24878","4"
"24880","6"
"24882","17"
"24892","4"
"24895","10"
"24896","5"
"24898","2"
"24899","14"
"24901","33"
"24902","1"
"24904","12"
"24906","3"
"24907","2"
"24908","3"
"25539","1"
"25540","1"
"25541","5"
"25542","29"
"25544","2"
"25545","3"
"25546","3"
"25547","2"
"25548","2"
"25552","2"
"25553","4"
"25555","2"
"25558","1"
"25559","4"
"25560","3"
"25561","1"
"25562","2"
"25563","2"
"25569","2"
"25571","1"
"25572","10"
"25574","3"
"25575","4"
"25576","100"
"25577","4"
"25580","1"
"25584","13"
"25587","1"
"25590","1"
"25591","1"
"25592","14"
"25593","1"
"26318","1"
"26322","19"
"26325","3"
"26327","1"
"26330","1"
"26332","4"
"26333","1"
"26339","1"
"26344","3"
"26354","4"
"26355","162"
"26367","3"
"26373","2"
"27080","1"
"27081","33"
"27084","1"
"27089","1"
"27095","3"
"27103","1"
"27106","6"
"27109","3"
"27110","5"
"27113","8"
"27128","3"
"27129","15"
"27132","1"
"27841","3"
"27847","1"
"27851","1"
"27853","1"
"27854","1"
"27857","1"
"27863","1"
"27866","5"
"27876","74"
"27878","1"
"27879","1"
"27883","7"
"27891","3"
"27893","7"
"27894","7"
"27895","5"
"27896","4"
"28609","2"
"28611","4"
"28613","158"
"28615","4"
"28617","2"
"28620","4"
"28623","4"
"28625","10"
"28626","1"
"28629","5"
"28634","6"
"28635","3"
"28640","2"
"28643","7"
"28645","4"
"28646","3"
"28652","2"
"28653","2"
"28654","2"
"28655","1"
"28657","2"
"28658","2"
"28660","1"
"28664","7"
"29369","2"
"29373","4"
"29376","2"
"29377","1"
"29380","1"
"29384","1"
"29388","5"
"29390","3"
"29393","1"
"29400","1"
"29402","15"
"29410","1"
"29414","2"
"29418","4"
"29419","2"
"29422","1"
"29424","3"
"29425","3"
"29426","5"
"30144","1"
"30145","2"
"30146","2"
"30155","9"
"30156","8"
"30157","4"
"30164","9"
"30167","4"
"30168","14"
"30169","2"
"30170","1"
"30172","5"
"30173","1"
"30174","3"
"30177","5"
"30178","2"
"30179","5"
"30180","1"
"30181","1"
"30185","1"
"30186","1"
"30192","7"
"30194","1"
"30195","18"
"30197","1"
"30198","1"
"30912","1"
"30913","1"
"30921","3"
"30930","2"
"30934","1"
"30939","1"
"30944","5"
"30946","2"
"30954","5"
"30961","1"
"30964","3"
"30967","2"
"30968","2"
"30970","1"
"31687","1"
"31688","4"
"31695","5"
"31696","1"
"31697","1"
"31698","2"
"31713","1"
"31714","1"
"31721","2"
"31722","4"
"31723","2"
"31729","2"
"31732","1"
"31734","1"
"31739","2"
"31740","1"
"31743","4"
"32460","7"
"32461","3"
"32465","5"
"32466","1"
"32480","1"
"32482","1"
"32486","1"
"32488","11"
"32494","3"
"32502","3"
"32504","2"
"32506","2"
"32507","15"
"32510","11"
"32511","1"
"32518","2"
"33239","3"
"33240","3"
"33243","1"
"33245","2"
"33246","33"
"33247","3"
"33248","1"
"33249","5"
"33252","7"
"33254","2"
"33257","7"
"33260","2"
"33261","2"
"33262","3"
"33263","6"
"33264","1"
"33265","1"
"33270","2"
"33274","2"
"33277","10"
"33279","4"
"33280","7"
"33283","1"
"33287","2"
"33289","14"
"33296","2"
"34017","1"
"34022","1"
"34025","3"
"34026","3"
"34029","2"
"34033","3"
"34039","3"
"34042","1"
"34043","1"
"34045","4"
"34047","3"
"34049","1"
"34051","3"
"34052","1"
"34053","3"
"34055","3"
"34057","4"
"34058","5"
"34059","1"
"34062","3"
"34063","4"
"34066","9"
"34067","1"
"34068","19"
"34071","3"
"34074","66"
"34792","3"
"34795","3"
"34802","3"
"34803","1"
"34805","1"
"34809","1"
"34810","1"
"34814","4"
"34817","1"
"34827","5"
"34830","5"
"34834","2"
"34836","5"
"34838","2"
"34839","1"
"35569","2"
"35571","1"
"35576","2"
"35577","2"
"35580","11"
"35581","1"
"35582","1"
"35586","2"
"35588","5"
"35593","1"
"35594","23"
"35595","10"
"35598","3"
"35600","1"
"35601","2"
"35604","4"
"35610","5"
"35611","1"
"36332","3"
"36335","1"
"36336","3"
"36339","43"
"36343","4"
"36347","5"
"36353","1"
"36361","1"
"36362","4"
"36368","3"
"36370","12"
"36372","1"
"36373","10"
"36381","2"
"36383","3"
"36391","7"
"37113","3"
"37114","1"
"37125","1"
"37129","3"
"37130","2"
"37132","1"
"37133","12"
"37134","2"
"37142","1"
"37152","4"
"37155","3"
"37162","2"
"37165","1"
"37169","4"
"37896","46"
"37897","1"
"37899","1"
"37900","37"
"37903","4"
"37907","1"
"37911","7"
"37913","7"
"37919","1"
"37920","2"
"37927","3"
"37928","5"
"37930","2"
"37932","2"
"37936","12"
"37937","1"
"37939","8"
"37945","2"
"37946","3"
"37949","2"
"37951","5"
"37952","5"
"37954","1"
"38675","2"
"38677","2"
"38679","2"
"38685","14"
"38689","2"
"38703","6"
"38722","2"
"38725","1"
"39465","1"
"39467","1"
"39470","2"
"39472","9"
"39475","2"
"39477","8"
"39481","1"
"39485","8"
"39487","321"
"39488","2"
"39489","7"
"39491","1"
"39492","18"
"39493","1"
"39495","2"
"39500","2"
"39502","6"
"39503","4"
"39506","147"
"39507","6"
"39511","1"
"40177","33"
"40178","1"
"40179","1"
"40180","1"
"40184","5"
"40185","22"
"40186","2"
"40187","3"
"40188","3"
"40190","6"
"40192","33"
"40194","3"
"40196","1"
"40199","2"
"40200","2"
"40201","2"
"40203","19"
"40204","1"
"40205","2"
"40206","4"
"40207","7"
"40208","1"
"40211","1"
"40216","2"
"40225","1"
"40228","2"
"40229","4"
"40230","46"
"40956","41"
"40957","171"
"40958","1"
"40961","1"
"40962","2"
"40964","106"
"40965","15"
"40967","12"
"40968","8"
"40969","8"
"40973","2"
"40974","2"
"40979","22"
"40980","1"
"40984","4"
"40985","2"
"40986","1"
"40987","2"
"40988","1"
"40989","1"
"40990","1"
"40995","1"
"41003","1"
"41004","2"
"41005","1"
"41006","1"
"41009","17"
"41721","1"
"41726","8"
"41728","7"
"41732","1"
"41733","1"
"41737","2"
"41741","1"
"41742","1"
"41749","33"
"41752","1"
"41757","6"
"41760","7"
"41761","1"
"41764","1"
"41767","6"
"41768","1"
"41769","1"
"41772","6"
"41774","1"
"41775","15"
"41776","5"
"42496","18"
"42502","65"
"42510","6"
"42516","16"
"42519","20"
"42520","25"
"42521","105"
"42525","70"
"42526","25"
"42528","1"
"42533","23"
"42535","10"
"42537","8"
"42542","33"
"42545","25"
"42550","25"
"42551","16"
"42552","46"
"43260","17"
"43261","16"
"43262","1"
"43263","14"
"43264","5"
"43265","2"
"43268","6"
"43270","2"
"43273","5"
"43274","111"
"43277","11"
"43283","22"
"43291","1"
"43304","11"
"43306","4"
"43307","4"
"43308","16"
"43310","6"
"43311","7"
"43314","8"
"44022","4"
"44026","30"
"44031","1"
"44033","13"
"44036","6"
"44042","14"
"44045","10"
"44046","3"
"44055","3"
"44056","9"
"44057","10"
"44060","30"
"44069","4"
"44801","49"
"44803","10"
"44810","23"
"44815","35"
"44823","30"
"44826","13"
"45552","1"
"45554","1"
"45575","93"
"45594","22"
"45595","5"
"45597","113"
"45604","4"
"45605","10"
"46322","8"
"47091","1"
"47094","1"
"47095","8"
"47109","96"
"47110","1"
"47118","164"
"47127","1"
"47128","16"
"47849","44"
"47858","51"
"47864","13"
"47865","8"
"47868","17"
"47893","6"
"47895","83"
"47898","14"
"48626","46"
"48652","4"
"48658","14"
"48661","2"
"48663","2"
"48664","3"
"49307","158"
"49320","4"
"49326","1"
"49327","13"
"49362","44"
"49365","1"
"49997","3"
"49999","8"
"50000","15"
"50001","16"
"50002","7"
"50004","8"
"50005","7"
"50007","25"
"50008","6"
"50009","9"
"50010","3"
"50011","2"
"50012","1"
"50015","4"
"50017","11"
"50018","2"
"50019","109"
"50022","4"
"50023","4"
"50025","135"
"50026","4"
"50028","2"
"50034","1"
"50035","5"
"50041","2"
"50042","4"
"50044","15"
"50047","34"
"50048","4"
"50762","3"
"50770","26"
"50771","1"
"50772","8"
"50777","2"
"50778","3"
"50781","6"
"50782","8"
"50786","9"
"50787","11"
"50790","16"
"50792","4"
"50795","2"
"50798","2"
"50800","52"
"50801","5"
"50804","6"
"50805","5"
"50808","3"
"50814","2"
"50817","9"
"51501","1"
"51502","55"
"51503","4"
"51504","6"
"51507","19"
"51508","7"
"51509","45"
"51510","2"
"51511","36"
"51512","7"
"51516","3"
"51518","106"
"51519","18"
"51521","5"
"51523","1"
"51524","10"
"51525","2"
"51526","20"
"51527","1"
"51529","8"
"51531","1"
"51534","4"
"51537","19"
"51538","1"
"51539","5"
"51540","5"
"51542","6"
"51543","6"
"51545","10"
"51546","6"
"51549","40"
"51551","125"
"51553","1"
"51557","2"
"52246","3"
"52255","1"
"52257","5"
"52258","2"
"52263","2"
"52264","2"
"52267","1"
"52268","5"
"52269","5"
"52273","6"
"52278","3"
"52279","14"
"52282","2"
"52283","2"
"52284","1"
"52285","2"
"52287","6"
"52288","44"
"52289","5"
"52291","4"
"52295","2"
"52296","17"
"52303","1"
"53004","1"
"53005","1"
"53018","1"
"53025","9"
"53040","2"
"53769","5"
"53796","3"
"54514","22"
"54528","47"
"54537","1"
"54539","1"
"55266","15"
"55292","2"
"55300","8"
"55301","45"
"55304","6"
"55305","7"
"56029","2"
"56033","1"
"56068","2"
"56070","23"
"56794","1"
"56797","14"
"56799","17"
"56811","35"
"56818","2"
"56819","34"
"56827","32"
"56829","8"
"56831","1"
"56835","3"
"56839","47"
"57548","1"
"57552","4"
"57584","10"
"57585","1"
"57592","1"
"57603","46"
"58309","48"
"58328","5"
"58330","3"
"58332","158"
"58333","10"
"58336","8"
"58337","9"
"58340","9"
"58342","6"
"58347","9"
"59064","1"
"59065","2"
"59071","12"
"59072","19"
"59074","43"
"59075","16"
"59078","1"
"59081","2"
"59083","4"
"59084","161"
"59086","116"
"59088","16"
"59090","2"
"59091","42"
"59095","13"
"59104","1"
"59105","6"
"59106","3"
"59110","60"
"59113","1"
"59118","3"
"59119","10"
"59122","13"
"59123","13"
"59835","4"
"59838","61"
"59845","4"
"59846","2"
"59848","7"
"59849","7"
"59858","2"
"59859","1"
"59861","9"
"59862","7"
"59863","8"
"59868","10"
"59869","4"
"59870","9"
"59871","6"
"59872","10"
"59873","2"
"59875","7"
"59876","2"
"59877","32"
"59878","2"
"59879","1"
"59880","4"
"59881","2"
"59882","10"
"59883","1"
"59887","5"
"60593","4"
"60594","28"
"60597","7"
"60600","1"
"60602","6"
"60604","3"
"60605","35"
"60606","1"
"60607","34"
"60610","2"
"60613","2"
"60616","28"
"60617","21"
"60619","17"
"60621","3"
"60622","1"
"60624","1"
"60625","29"
"60635","39"
"60636","5"
"60639","10"
"60643","13"
"60644","5"
"60645","2"
"61346","23"
"61347","15"
"61351","4"
"61352","28"
"61353","48"
"61354","15"
"61357","23"
"61358","3"
"61359","3"
"61361","33"
"61367","42"
"61368","9"
"61374","5"
"61377","44"
"61378","3"
"61381","27"
"61383","6"
"61384","4"
"61385","4"
"61386","3"
"61388","193"
"61389","4"
"61393","34"
"61396","28"
"61404","3"
"61405","1"
"62093","1"
"62097","19"
"62100","4"
"62102","1"
"62103","10"
"62108","186"
"62123","132"
"62124","27"
"62126","10"
"62129","3"
"62136","4"
"62138","5"
"62141","152"
"62142","1"
"62148","2"
"62150","2"
"62841","9"
"62843","6"
"62844","6"
"62850","12"
"62852","5"
"62856","113"
"62857","126"
"62859","7"
"62861","1"
"62862","2"
"62863","1"
"62872","20"
"62875","2"
"62885","2"
"62886","17"
"62888","3"
"62890","2"
"62894","8"
"63596","4"
"63597","20"
"63599","1"
"63600","5"
"63601","2"
"63603","14"
"63604","16"
"63605","18"
"63607","9"
"63611","2"
"63612","14"
"63613","11"
"63614","13"
"63617","4"
"63620","4"
"63623","161"
"63625","83"
"63633","1"
"63636","5"
"63638","18"
"63639","1"
"63645","30"
"63648","8"
"63654","4"
"64353","23"
"64354","5"
"64355","1"
"64358","85"
"64387","40"
"64391","24"
"64393","30"
"64394","14"
"64398","11"
"64399","3"
"64404","5"
"64407","1"
"64410","5"
"64411","12"
"65106","50"
"65113","3"
"65117","105"
"65120","6"
"65121","1"
"65131","57"
"65137","5"
"65142","8"
"65144","23"
"65856","8"
"65891","29"
"65893","64"
"65895","18"
"65897","13"
"65898","1"
"65899","211"
"65909","65"
"66600","10"
"66602","1"
"66607","17"
"66628","1"
"66644","7"
"66647","9"
"66648","118"
"66652","1"
"66653","1"
"66654","2"
"67365","3"
"67367","5"
"67370","4"
"67371","5"
"67372","3"
"67373","10"
"67374","73"
"67376","3"
"67379","377"
"67382","3"
"67383","382"
"67384","159"
"67387","1"
"67393","2"
"67403","20"
"67405","8"
"67409","3"
"67412","3"
"67413","3"
"67416","1"
"67418","1"
"67422","6"
"68126","1"
"68131","18"
"68162","12"
"68176","17"
"68181","131"
"68182","10"
"68888","19"
"68904","27"
"68909","3"
"68911","36"
"68915","10"
"68917","3"
"68930","16"
"68931","1"
"68933","3"
"69646","49"
"69648","3"
"69651","12"
"69687","1"
"69689","7"
"69693","7"
"69696","1"
"69698","1"
"69700","11"
"70407","156"
"70422","6"
"70449","1"
"71157","38"
"71158","13"
"71161","1"
"71194","6"
"71209","19"
"71915","2"
"71918","5"
"71964","37"
"71971","70"
"72701","2"
"72711","10"
"72713","1"
"72715","7"
"72716","2"
"72720","1"
"72733","100"
"72736","4"
"73433","82"
"73471","6"
"73473","10"
"73476","26"
"73487","1"
"74183","8"
"74187","12"
"74194","33"
"74198","5"
"74201","1"
"74211","44"
"74235","2"
"74937","20"
"74939","185"
"74954","2"
"74961","3"
"74962","3"
"74963","122"
"75678","50"
"75679","115"
"75680","16"
"75681","2"
"75683","2"
"75687","163"
"75696","3"
"75697","4"
"75698","7"
"75724","86"
"76432","1"
"76436","13"
"76437","6"
"76439","8"
"76440","8"
"76442","2"
"76465","1"
"76470","3"
"76472","1"
"76476","1"
"76484","57"
"77184","39"
"77188","80"
"77195","4"
"77203","122"
"77209","109"
"77226","141"
"77227","4"
"77947","1"
"77951","1"
"77952","70"
"78694","13"
"78706","3"
"78709","10"
"78710","28"
"78711","2"
"78712","23"
"78720","1"
"78725","7"
"79446","18"
"79455","25"
"79456","12"
"79462","13"
"79464","1"
"79465","8"
"79469","1"
"79485","23"
"79488","5"
"79489","3"
"79505","1"
"80206","3"
"80236","2"
"80242","31"
"80251","3"
"80965","6"
"80997","2"
"81004","53"
"81005","48"
"81009","20"
"81744","1"
"82472","13"
"82474","86"
"82476","7"
"82481","23"
"82483","4"
"82484","4"
"83204","1"
"83219","2"
"83971","5"
"83995","66"
"84005","1"
"86206","66"
"86211","81"
"86932","16"
"88437","38"
"89168","56"
"89171","1"
"89172","2"
"89174","10"
"89180","6"
"89186","31"
"89188","6"
"89194","74"
"89195","7"
"89199","30"
"89201","25"
"89205","1"
"89209","29"
"89212","11"
"89213","2"
"89214","88"
"89215","11"
"89217","2"
"89221","47"
"89225","67"
"89916","1"
"89917","22"
"89923","11"
"89924","1"
"89927","134"
"89929","31"
"89934","9"
"89940","2"
"89942","193"
"89943","22"
"89944","4"
"89948","1"
"89956","17"
"89957","28"
"89961","18"
"89962","1"
"89964","15"
"89968","1"
"90660","19"
"90662","8"
"90664","6"
"90666","2"
"90667","1"
"90670","1"
"90675","28"
"90676","1"
"90677","7"
"90678","2"
"90679","4"
"90683","6"
"90684","7"
"90686","2"
"90694","19"
"90695","3"
"90697","57"
"90699","3"
"90701","77"
"90703","12"
"90705","1"
"90706","5"
"90710","5"
"90713","246"
"90715","3"
"91408","4"
"91409","1"
"91411","100"
"91415","1"
"91416","1"
"91417","122"
"91418","2"
"91419","7"
"91421","21"
"91423","14"
"91424","12"
"91425","10"
"91426","86"
"91430","298"
"91431","1"
"91435","4"
"91436","4"
"91437","1"
"91442","23"
"91443","98"
"91444","2"
"91445","6"
"91446","14"
"91447","15"
"91449","140"
"91450","10"
"91451","18"
"91454","1"
"91456","1"
"91457","9"
"91459","1"
"91460","55"
"91462","1"
"91466","1"
"92161","62"
"92166","173"
